Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Concepte,Rang_soroll,Valor
9,Sant Andreu,58,Baró de Viver,TOTAL_DEN,40-45 dB,0.00%
9,Sant Andreu,58,Baró de Viver,TOTAL_DEN,45-50 dB,4.77%
9,Sant Andreu,58,Baró de Viver,TOTAL_DEN,50-55 dB,25.96%
9,Sant Andreu,58,Baró de Viver,TOTAL_DEN,55-60 dB,28.79%
9,Sant Andreu,58,Baró de Viver,TOTAL_DEN,60-65 dB,27.88%
9,Sant Andreu,58,Baró de Viver,TOTAL_DEN,65-70 dB,7.72%
9,Sant Andreu,58,Baró de Viver,TOTAL_DEN,70-75 dB,4.88%
9,Sant Andreu,58,Baró de Viver,TOTAL_DEN,75-80 dB,0.00%
9,Sant Andreu,58,Baró de Viver,TOTAL_DEN,>=80 dB,0.00%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,<40 dB,6.21%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,40-45 dB,11.56%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,45-50 dB,9.43%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,50-55 dB,22.19%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,55-60 dB,29.34%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,60-65 dB,18.56%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,65-70 dB,2.12%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,70-75 dB,0.59%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,75-80 dB,0.00%
9,Sant Andreu,59,el Bon Pastor,TOTAL_DEN,>=80 dB,0.00%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,<40 dB,0.11%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,40-45 dB,17.92%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,45-50 dB,9.41%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,50-55 dB,14.22%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,55-60 dB,16.89%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,60-65 dB,16.58%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,65-70 dB,17.84%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,70-75 dB,5.37%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,75-80 dB,1.66%
9,Sant Andreu,60,Sant Andreu,TOTAL_DEN,>=80 dB,0.00%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,<40 dB,0.06%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,40-45 dB,5.32%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,45-50 dB,18.89%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,50-55 dB,7.91%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,55-60 dB,14.33%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,60-65 dB,19.38%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,65-70 dB,15.57%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,70-75 dB,18.54%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,75-80 dB,0.00%
9,Sant Andreu,61,la Sagrera,TOTAL_DEN,>=80 dB,0.00%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,<40 dB,0.18%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,40-45 dB,10.30%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,45-50 dB,21.91%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,50-55 dB,11.09%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,55-60 dB,17.06%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,60-65 dB,17.20%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,65-70 dB,14.15%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,70-75 dB,8.05%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,75-80 dB,0.06%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_DEN,>=80 dB,0.00%
9,Sant Andreu,63,Navas,TOTAL_DEN,<40 dB,0.05%
9,Sant Andreu,63,Navas,TOTAL_DEN,40-45 dB,0.00%
9,Sant Andreu,63,Navas,TOTAL_DEN,45-50 dB,26.90%
9,Sant Andreu,63,Navas,TOTAL_DEN,50-55 dB,7.56%
9,Sant Andreu,63,Navas,TOTAL_DEN,55-60 dB,9.21%
9,Sant Andreu,63,Navas,TOTAL_DEN,60-65 dB,21.36%
9,Sant Andreu,63,Navas,TOTAL_DEN,65-70 dB,16.51%
9,Sant Andreu,63,Navas,TOTAL_DEN,70-75 dB,18.20%
9,Sant Andreu,63,Navas,TOTAL_DEN,75-80 dB,0.21%
9,Sant Andreu,63,Navas,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,<40 dB,0.15%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,40-45 dB,5.95%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,45-50 dB,31.80%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,50-55 dB,5.88%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,55-60 dB,8.82%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,60-65 dB,15.28%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,65-70 dB,14.00%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,70-75 dB,17.15%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,75-80 dB,0.97%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,65,el Clot,TOTAL_DEN,<40 dB,0.11%
10,Sant Martí,65,el Clot,TOTAL_DEN,40-45 dB,0.31%
10,Sant Martí,65,el Clot,TOTAL_DEN,45-50 dB,18.77%
10,Sant Martí,65,el Clot,TOTAL_DEN,50-55 dB,14.26%
10,Sant Martí,65,el Clot,TOTAL_DEN,55-60 dB,12.60%
10,Sant Martí,65,el Clot,TOTAL_DEN,60-65 dB,15.35%
10,Sant Martí,65,el Clot,TOTAL_DEN,65-70 dB,15.20%
10,Sant Martí,65,el Clot,TOTAL_DEN,70-75 dB,17.27%
10,Sant Martí,65,el Clot,TOTAL_DEN,75-80 dB,6.13%
10,Sant Martí,65,el Clot,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,<40 dB,0.18%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,40-45 dB,6.72%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,45-50 dB,17.18%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,50-55 dB,4.68%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,55-60 dB,15.00%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,60-65 dB,16.35%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,65-70 dB,26.82%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,70-75 dB,12.39%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,75-80 dB,0.68%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,<40 dB,0.01%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,40-45 dB,6.42%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,45-50 dB,0.91%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,50-55 dB,34.42%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,55-60 dB,15.93%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,60-65 dB,19.90%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,65-70 dB,20.17%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,70-75 dB,2.24%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,75-80 dB,0.00%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,<40 dB,0.06%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,40-45 dB,18.95%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,45-50 dB,12.22%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,50-55 dB,8.81%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,55-60 dB,17.87%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,60-65 dB,18.23%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,65-70 dB,16.22%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,70-75 dB,7.64%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,75-80 dB,0.00%
10,Sant Martí,68,el Poblenou,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,<40 dB,0.04%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,40-45 dB,2.36%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,45-50 dB,7.15%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,50-55 dB,10.85%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,55-60 dB,19.78%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,60-65 dB,34.32%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,65-70 dB,20.53%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,70-75 dB,4.97%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,75-80 dB,0.00%
10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,<40 dB,3.65%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,40-45 dB,7.60%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,45-50 dB,15.74%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,50-55 dB,20.00%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,55-60 dB,25.89%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,60-65 dB,21.74%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,65-70 dB,5.32%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,70-75 dB,0.06%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,75-80 dB,0.00%
10,Sant Martí,70,el Besòs i el Maresme,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,<40 dB,0.02%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,40-45 dB,3.26%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,45-50 dB,6.44%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,50-55 dB,15.63%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,55-60 dB,19.14%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,60-65 dB,23.98%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,65-70 dB,23.01%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,70-75 dB,8.52%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,75-80 dB,0.00%
10,Sant Martí,71,Provençals del Poblenou,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,<40 dB,0.14%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,40-45 dB,8.89%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,45-50 dB,18.44%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,50-55 dB,14.06%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,55-60 dB,17.72%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,60-65 dB,21.71%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,65-70 dB,13.29%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,70-75 dB,5.75%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,75-80 dB,0.00%
10,Sant Martí,72,Sant Martí de Provençals,TOTAL_DEN,>=80 dB,0.00%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,<40 dB,0.04%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,40-45 dB,1.73%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,45-50 dB,9.09%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,50-55 dB,21.22%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,55-60 dB,29.20%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,60-65 dB,21.59%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,65-70 dB,13.08%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,70-75 dB,4.05%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,75-80 dB,0.00%
10,Sant Martí,73,la Verneda i la Pau,TOTAL_DEN,>=80 dB,0.00%
1,Ciutat Vella,1,el Raval,TRANSIT_D,<40 dB,11.30%
1,Ciutat Vella,1,el Raval,TRANSIT_D,40-45 dB,31.11%
1,Ciutat Vella,1,el Raval,TRANSIT_D,45-50 dB,6.78%
1,Ciutat Vella,1,el Raval,TRANSIT_D,50-55 dB,10.75%
1,Ciutat Vella,1,el Raval,TRANSIT_D,55-60 dB,18.61%
1,Ciutat Vella,1,el Raval,TRANSIT_D,60-65 dB,12.41%
1,Ciutat Vella,1,el Raval,TRANSIT_D,65-70 dB,6.88%
1,Ciutat Vella,1,el Raval,TRANSIT_D,70-75 dB,2.16%
1,Ciutat Vella,1,el Raval,TRANSIT_D,75-80 dB,0.00%
1,Ciutat Vella,1,el Raval,TRANSIT_D,>=80 dB,0.00%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,<40 dB,17.89%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,40-45 dB,31.87%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,45-50 dB,10.95%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,50-55 dB,6.49%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,55-60 dB,15.60%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,60-65 dB,12.37%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,65-70 dB,1.91%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,70-75 dB,2.89%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,75-80 dB,0.03%
1,Ciutat Vella,2,el Barri Gòtic,TRANSIT_D,>=80 dB,0.00%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,<40 dB,1.79%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,40-45 dB,14.06%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,45-50 dB,18.09%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,50-55 dB,29.33%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,55-60 dB,20.69%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,60-65 dB,12.23%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,65-70 dB,2.63%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,70-75 dB,0.82%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,75-80 dB,0.36%
1,Ciutat Vella,3,la Barceloneta,TRANSIT_D,>=80 dB,0.00%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,<40 dB,12.98%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,40-45 dB,34.15%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,45-50 dB,8.15%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,50-55 dB,8.37%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,55-60 dB,16.12%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,60-65 dB,12.22%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,65-70 dB,5.30%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,70-75 dB,2.71%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,75-80 dB,0.00%
1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",TRANSIT_D,>=80 dB,0.00%
2,Eixample,5,el Fort Pienc,TRANSIT_D,<40 dB,0.21%
2,Eixample,5,el Fort Pienc,TRANSIT_D,40-45 dB,11.69%
2,Eixample,5,el Fort Pienc,TRANSIT_D,45-50 dB,28.38%
2,Eixample,5,el Fort Pienc,TRANSIT_D,50-55 dB,3.03%
2,Eixample,5,el Fort Pienc,TRANSIT_D,55-60 dB,3.80%
2,Eixample,5,el Fort Pienc,TRANSIT_D,60-65 dB,6.95%
2,Eixample,5,el Fort Pienc,TRANSIT_D,65-70 dB,34.14%
2,Eixample,5,el Fort Pienc,TRANSIT_D,70-75 dB,10.66%
2,Eixample,5,el Fort Pienc,TRANSIT_D,75-80 dB,1.14%
2,Eixample,5,el Fort Pienc,TRANSIT_D,>=80 dB,0.00%
2,Eixample,6,la Sagrada Família,TRANSIT_D,<40 dB,0.10%
2,Eixample,6,la Sagrada Família,TRANSIT_D,40-45 dB,2.63%
2,Eixample,6,la Sagrada Família,TRANSIT_D,45-50 dB,41.31%
2,Eixample,6,la Sagrada Família,TRANSIT_D,50-55 dB,1.35%
2,Eixample,6,la Sagrada Família,TRANSIT_D,55-60 dB,3.07%
2,Eixample,6,la Sagrada Família,TRANSIT_D,60-65 dB,6.37%
2,Eixample,6,la Sagrada Família,TRANSIT_D,65-70 dB,24.67%
2,Eixample,6,la Sagrada Família,TRANSIT_D,70-75 dB,20.03%
2,Eixample,6,la Sagrada Família,TRANSIT_D,75-80 dB,0.47%
2,Eixample,6,la Sagrada Família,TRANSIT_D,>=80 dB,0.00%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,<40 dB,0.07%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,40-45 dB,1.62%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,45-50 dB,39.60%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,50-55 dB,4.52%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,55-60 dB,1.92%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,60-65 dB,4.30%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,65-70 dB,23.92%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,70-75 dB,21.48%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,75-80 dB,2.57%
2,Eixample,7,la Dreta de l'Eixample,TRANSIT_D,>=80 dB,0.00%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,<40 dB,0.14%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,40-45 dB,0.00%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,45-50 dB,43.60%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,50-55 dB,2.26%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,55-60 dB,2.05%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,60-65 dB,2.39%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,65-70 dB,22.12%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,70-75 dB,26.28%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,75-80 dB,1.16%
2,Eixample,8,l'Antiga Esquerra de l'Eixample,TRANSIT_D,>=80 dB,0.00%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,<40 dB,0.19%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,40-45 dB,8.93%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,45-50 dB,33.89%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,50-55 dB,1.81%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,55-60 dB,1.94%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,60-65 dB,10.70%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,65-70 dB,25.35%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,70-75 dB,16.71%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,75-80 dB,0.48%
2,Eixample,9,la Nova Esquerra de l'Eixample,TRANSIT_D,>=80 dB,0.00%
2,Eixample,10,Sant Antoni,TRANSIT_D,<40 dB,0.19%
2,Eixample,10,Sant Antoni,TRANSIT_D,40-45 dB,13.77%
2,Eixample,10,Sant Antoni,TRANSIT_D,45-50 dB,31.24%
2,Eixample,10,Sant Antoni,TRANSIT_D,50-55 dB,0.73%
2,Eixample,10,Sant Antoni,TRANSIT_D,55-60 dB,1.08%
2,Eixample,10,Sant Antoni,TRANSIT_D,60-65 dB,9.54%
2,Eixample,10,Sant Antoni,TRANSIT_D,65-70 dB,31.11%
2,Eixample,10,Sant Antoni,TRANSIT_D,70-75 dB,12.26%
2,Eixample,10,Sant Antoni,TRANSIT_D,75-80 dB,0.08%
2,Eixample,10,Sant Antoni,TRANSIT_D,>=80 dB,0.00%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,<40 dB,15.15%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,40-45 dB,23.39%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,45-50 dB,7.39%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,50-55 dB,5.60%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,55-60 dB,19.20%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,60-65 dB,20.74%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,65-70 dB,6.10%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,70-75 dB,2.42%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,75-80 dB,0.01%
3,Sants-Montjuïc,11,el Poble Sec,TRANSIT_D,>=80 dB,0.00%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,<40 dB,1.56%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,40-45 dB,15.12%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,45-50 dB,22.76%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,50-55 dB,27.11%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,55-60 dB,22.76%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,60-65 dB,8.60%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,65-70 dB,2.00%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,70-75 dB,0.09%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,75-80 dB,0.00%
3,Sants-Montjuïc,12,la Marina del Prat Vermell,TRANSIT_D,>=80 dB,0.00%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,<40 dB,5.59%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,40-45 dB,21.44%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,45-50 dB,13.72%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,50-55 dB,11.32%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,55-60 dB,11.96%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,60-65 dB,21.34%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,65-70 dB,13.03%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,70-75 dB,1.60%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,75-80 dB,0.00%
3,Sants-Montjuïc,13,la Marina de Port,TRANSIT_D,>=80 dB,0.00%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,<40 dB,0.02%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,40-45 dB,10.10%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,45-50 dB,32.28%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,50-55 dB,5.63%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,55-60 dB,6.96%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,60-65 dB,15.12%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,65-70 dB,16.01%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,70-75 dB,13.88%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,75-80 dB,0.00%
3,Sants-Montjuïc,14,la Font de la Guatlla,TRANSIT_D,>=80 dB,0.00%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,<40 dB,0.45%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,40-45 dB,18.12%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,45-50 dB,25.01%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,50-55 dB,5.77%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,55-60 dB,14.85%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,60-65 dB,13.26%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,65-70 dB,11.02%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,70-75 dB,11.52%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,75-80 dB,0.00%
3,Sants-Montjuïc,15,Hostafrancs,TRANSIT_D,>=80 dB,0.00%
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,<40 dB,2.28%
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,40-45 dB,25.16%
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,45-50 dB,8.32%
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,50-55 dB,9.03%
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,55-60 dB,12.26%
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,60-65 dB,13.63%
