"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2017S001065    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",243206,"Pamplona","0090 0090","Dimecres","2017",2,"Febrer","8","14","Manca d'atenció a la conducció","Tarda","434723.77 ","4584307.91","2.21790802409436","41.4058220845733"
"2017S009394    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",11200,"Almogàvers","0060 0060","Dilluns","2017",11,"Novembre","13","09","Avançament defectuós/improcedent","Matí","432028.1  ","4583016.96","2.18580505824673","41.3939712550912"
"2017S006526    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",50803,"Buenaventura Muñoz","0033 0033","Dimecres","2017",7,"Juliol","26","16","Desconegut","Tarda","432045.02 ","4582842.01","2.18602708187907","41.3923969605383"
"2017S006013    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",197302,"Marina","0102 0102","Dimarts","2017",7,"Juliol","11","09","Manca d'atenció a la conducció","Matí","432207.28 ","4583013.7 ","2.18794854300763","41.3939570311850"
"2017S008104    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",197302,"Marina","0114 0116","Diumenge","2017",10,"Octubre","1","20","No respectar distàncies","Tarda","432118.05 ","4583103.43","2.18687122209110","41.3947576706248"
"2017S008104    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",197302,"Marina","0114 0116","Diumenge","2017",10,"Octubre","1","20","No determinada","Tarda","432118.05 ","4583103.43","2.18687122209110","41.3947576706248"
"2017S002535    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",11200,"Almogàvers","0129 0129","Dijous","2017",3,"Març","30","09","No determinada","Matí","432278.76 ","4584102.02","2.18868165090266","41.4037652499740"
"2017S009897    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",11200,"Almogàvers","0024 0026","Dimarts","2017",11,"Novembre","28","09","No determinada","Matí","431836.57 ","4582831.91","2.18353507232334","41.3922883369510"
"2017S005617    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",11200,"Almogàvers","0024 0026","Dimarts","2017",6,"Juny","27","22","No determinada","Nit","431836.57 ","4582831.91","2.18353507232334","41.3922883369510"
"2017S002571    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",270901,"Pujades","0016 0016","Divendres","2017",3,"Març","31","09","Canvi de carril sense precaució","Matí","435017.2  ","4584731.2 ","2.22137282458268","41.4096583583118"
"2017S001356    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",270901,"Pujades","0028 0028","Dissabte","2017",2,"Febrer","18","07","Manca d'atenció a la conducció","Matí","434760.33 ","4584428.46","2.21833238318428","41.4069108214777"
"2017S003013    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",183603,"Llacuna","0119 0119","Dissabte","2017",4,"Abril","1","16","Manca precaució incorporació circulació","Tarda","432803.58 ","4584135.15","2.19495613940211","41.4041077208773"
"2017S000127    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",29206,"Àvila","0091 0091","Dijous","2017",1,"Gener","5","23","Desobeir semàfor","Nit","432420.06 ","4584146.89","2.19036693935323","41.4041812822820"
"2017S007683    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",62609,"Icària","0195 0197","Dissabte","2017",9,"Setembre","16","20","No respectat pas de vianants","Tarda","433196.64 ","4582968.5 ","2.19978700273986","41.3936327934282"
"2017S006671    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",249304,"Pere IV","0087 0087","Dimarts","2017",8,"Agost","1","20","Canvi de carril sense precaució","Tarda","432784.91 ","4583579.09","2.19479459561733","41.3990978782313"
"2017S006912    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Litoral (Besòs)","000680000","Divendres","2017",8,"Agost","11","14","Gir indegut o sense precaució","Tarda","434130.53 ","4583678.38","2.21087968915763","41.4001036226971"
"2017S008744    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)","000640000","Diumenge","2017",10,"Octubre","22","20","Manca d'atenció a la conducció","Tarda","434723.77 ","4584307.91","2.21790802409436","41.4058220845733"
"2017S009688    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)","000660000","Dimecres","2017",11,"Novembre","22","06","Altres","Matí","434299.84 ","4583908.15","2.21287999923587","41.4021869731322"
"2017S006990    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)","000700000","Dimarts","2017",8,"Agost","15","01","Manca d'atenció a la conducció","Nit","434020.31 ","4583616.44","2.20956800551670","41.3995366982930"
"2017S002456    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701278,"Taulat","0142 0144","Dilluns","2017",3,"Març","27","19","Desobeir semàfor","Tarda","432209.39 ","4582829.67","2.18799439840353","41.3922997016188"
"2017S010231    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",271100,"Pujades","0015 0015","Diumenge","2017",12,"Desembre","10","16","Manca precaució efectuar marxa enrera","Tarda","431952.51 ","4582616.32","2.18494600341826","41.3903564047564"
"2017S007051    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Litoral (Besòs)","000610000","Dijous","2017",8,"Agost","17","23","Manca d'atenció a la conducció","Nit","434743.24 ","4584321.79","2.21813944513290","41.4059486808060"
"2017S008437    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)","000620000","Divendres","2017",10,"Octubre","13","15","No respectar distàncies","Tarda","434522.9  ","4584101.32","2.21552739347499","41.4039450251463"
"2017S005390    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701266,"Litoral (Llobregat)","000630000","Dimarts","2017",6,"Juny","20","07","Canvi de carril sense precaució","Matí","434515.94 ","4584120.29","2.21544207941445","41.4041153161088"
"2017S007669    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701278,"Taulat","0262X0262X","Dissabte","2017",9,"Setembre","16","15","No determinada","Tarda","434640.54 ","4584607.14","2.21687999954036","41.4085104101645"
"2017S007662    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",267907,"Provençals","0001X0001X","Divendres","2017",9,"Setembre","15","23","Gir indegut o sense precaució","Nit","434375.78 ","4584056.09","2.21377236195738","41.4035256420839"
"2017S002525    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",110009,"Ramon Turró","0430 0430","Dimecres","2017",3,"Març","29","20","Gir indegut o sense precaució","Tarda","432327.46 ","4583674.89","2.18931201747369","41.3999223167361"
"2017S007030    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",30500,"Badajoz","0155 0155","Dijous","2017",8,"Agost","17","06","Manca d'atenció a la conducció","Matí","432430.16 ","4583927.37","2.19051228845449","41.4022049779953"
"2017S002386    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",253902,"Perú","0018 0018","Divendres","2017",3,"Març","24","18","Desobeir altres senyals","Tarda","432223.39 ","4583384.91","2.18809964379404","41.3973017753044"
"2017S008757    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",700654,"Litoral","0081 0089","Diumenge","2017",10,"Octubre","22","15","Manca precaució efectuar marxa enrera","Tarda","434130.53 ","4583678.38","2.21087968915763","41.4001036226971"
"2017S009175    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",700892,"Garcia Fària","0014S0014S","Dimarts","2017",11,"Novembre","7","08","Altres","Matí","434371.96 ","4583978.79","2.21373505382845","41.4028291069719"
"2017S003022    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",700892,"Garcia Fària","0024S0024S","Diumenge","2017",4,"Abril","2","04","Manca d'atenció a la conducció","Nit","433363.25 ","4582786.07","2.20179986378437","41.3920035260374"
"2017S008029    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44403,"Bolívia","0012 0016","Divendres","2017",9,"Setembre","29","09","Manca precaució incorporació circulació","Matí","432265.78 ","4583782.76","2.18856213360227","41.4008886726781"
"2017S006048    ",1,"Ciutat Vella",1,"el Raval",701349,"Drassanes","0001 0001","Dimarts","2017",7,"Juliol","11","23","No cedir la dreta","Nit","431242.62 ","4580854.67","2.17665578003065","41.3744292968808"
"2017S001521    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",701175,"Constel·lacions","0004 0004","Divendres","2017",2,"Febrer","24","09","Altres","Matí","432116.2  ","4582922.61","2.18686938183956","41.3931289190029"
"2017S000279    ",1,"Ciutat Vella",1,"el Raval",234602,"Om","0050 0052","Dijous","2017",1,"Gener","12","08","No respectat pas de vianants","Matí","433029.72 ","4582773.38","2.19781212256040","41.3918615014429"
"2017S002180    ",1,"Ciutat Vella",1,"el Raval",158752,"Hort de la Bomba","0000 0000","Dissabte","2017",3,"Març","18","05","Manca d'atenció a la conducció","Nit","432967.31 ","4582289.9 ","2.19711923079663","41.3875017137123"
"2017S000121    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",144601,"Diagonal","0262 0262","Dijous","2017",1,"Gener","5","18","Altres","Tarda","432207.28 ","4583013.7 ","2.18794854300763","41.3939570311850"
"2017S009353    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",148704,"Ciutat de Granada","0167 0167","Dissabte","2017",11,"Novembre","11","15","Manca precaució incorporació circulació","Tarda","432420.06 ","4584146.89","2.19036693935323","41.4041812822820"
"2017S010398    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",169409,"Corts Catalanes","0848 0848","Dissabte","2017",12,"Desembre","16","13","Manca d'atenció a la conducció","Matí","432321.43 ","4584249.36","2.18917560132857","41.4050958951361"
"2017S004613    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",169409,"Corts Catalanes","0848 0848","Dijous","2017",5,"Maig","25","12","Altres","Matí","432357.98 ","4584249.27","2.18961285002761","41.4050981635637"
"2017S009993    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",169409,"Corts Catalanes","0850 0852","Dijous","2017",11,"Novembre","30","14","Manca d'atenció a la conducció","Tarda","432311.05 ","4584204.03","2.18905650203460","41.4046867462910"
"2017S004409    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",144601,"Diagonal","0280X0280X","Dijous","2017",5,"Maig","18","13","Manca d'atenció a la conducció","Matí","432278.76 ","4584102.02","2.18868165090266","41.4037652499740"
"2017S003385    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",144601,"Diagonal","0280X0280X","Dijous","2017",4,"Abril","13","17","No determinada","Tarda","432357.98 ","4584249.27","2.18961285002761","41.4050981635637"
"2017S003553    ",1,"Ciutat Vella",1,"el Raval",86902,"Nou de la Rambla","0030 0030","Divendres","2017",4,"Abril","21","09","No determinada","Matí","430979.7  ","4581280.04","2.17346354246233","41.3782379583726"
"2017S001375    ",1,"Ciutat Vella",1,"el Raval",308800,"Sant Pacià","0011 0011","Dissabte","2017",2,"Febrer","18","19","No respectar distàncies","Tarda","431178.84 ","4581196.59","2.17585430056156","41.3775034195190"
"2017S008087    ",1,"Ciutat Vella",1,"el Raval",282106,"Riera Alta","0027 0027","Diumenge","2017",10,"Octubre","1","07","Manca d'atenció a la conducció","Matí","430379.02 ","4581528.75","2.16625215438209","41.3804262199933"
"2017S000908    ",1,"Ciutat Vella",1,"el Raval",34308,"Rambla","0021 0021","Dijous","2017",2,"Febrer","2","16","Altres","Tarda","430611.47 ","4581360.46","2.16905111621115","41.3789305798380"
"2017S002251    ",1,"Ciutat Vella",1,"el Raval",500,"Abat Safont","0002X0002X","Dilluns","2017",3,"Març","20","23","Altres","Nit","431214.13 ","4580892.36","2.17631084179051","41.3747663236367"
"2017S010535    ",1,"Ciutat Vella",1,"el Raval",275450,"Raquel Meller","0001 0001X","Dimecres","2017",12,"Desembre","20","15","Desconegut","Tarda","430686.86 ","4580920.06","2.17000302952286","41.3749705284570"
"2017S003505    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0100 0100","Dimecres","2017",4,"Abril","19","19","Desobeir altres senyals","Tarda","432985.66 ","4583007.18","2.19725925505951","41.3939636052556"
"2017S008949    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700654,"Litoral","0036 0036","Diumenge","2017",10,"Octubre","29","19","Canvi de carril sense precaució","Tarda","433211.5  ","4582488.33","2.20001773672050","41.3893092556523"
"2017S008670    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700654,"Litoral","9993 9993","Divendres","2017",10,"Octubre","20","14","Canvi de carril sense precaució","Tarda","432869.81 ","4582348.98","2.19594662190608","41.3880256942151"
"2017S004385    ",1,"Ciutat Vella",1,"el Raval",157909,"Hospital","0001 0001","Dimecres","2017",5,"Maig","17","15","Avançament defectuós/improcedent","Tarda","430948.62 ","4581599.25","2.17305549126872","41.3811103221545"
"2017S008242    ",1,"Ciutat Vella",1,"el Raval",269108,"Portal de la Pau","0001 0001","Divendres","2017",10,"Octubre","6","06","Altres","Matí","431303.96 ","4580950.67","2.17737833921190","41.3752991860618"
"2017S006023    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000830000","Dimarts","2017",7,"Juliol","11","13","Altres","Matí","433167.94 ","4582635.8 ","2.19948047775230","41.3906338603593"
"2017S008984    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000830000","Dilluns","2017",10,"Octubre","30","22","Manca d'atenció a la conducció","Nit","433205.1  ","4582713.55","2.19991633407279","41.3913372252557"
"2017S008694    ",1,"Ciutat Vella",1,"el Raval",67307,"Carme","0102 0104","Dimarts","2017",10,"Octubre","17","01","Altres","Nit","430448.1  ","4581503.37","2.16708113974991","41.3802036097631"
"2017S005110    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0118 0118","Dissabte","2017",6,"Juny","10","21","Desobeir altres senyals","Tarda","433073.95 ","4583092.36","2.19830584617392","41.3947381589157"
"2017S007049    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000840000","Dijous","2017",8,"Agost","17","21","Manca d'atenció a la conducció","Tarda","433042.41 ","4582486.79","2.19799561004913","41.3892813141845"
"2017S006937    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000840000","Dissabte","2017",8,"Agost","12","14","Canvi de carril sense precaució","Tarda","433042.41 ","4582486.79","2.19799561004913","41.3892813141845"
"2017S009717    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000850000","Dimecres","2017",11,"Novembre","22","18","Manca d'atenció a la conducció","Tarda","433042.41 ","4582486.79","2.19799561004913","41.3892813141845"
"2017S004938    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000860000","Dimarts","2017",6,"Juny","6","06","No respectar distàncies","Matí","432826.97 ","4582277.95","2.19544215431217","41.3873823650939"
"2017S010267    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000870000","Dimarts","2017",12,"Desembre","12","04","Manca d'atenció a la conducció","Nit","432869.81 ","4582348.98","2.19594662190608","41.3880256942151"
"2017S006554    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)","000870000","Dijous","2017",7,"Juliol","27","15","No determinada","Tarda","432869.81 ","4582348.98","2.19594662190608","41.3880256942151"
"2017S009234    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0009 0009","Dimarts","2017",11,"Novembre","7","13","Altres","Matí","432534.17 ","4582582.5 ","2.19190645779860","41.3901008413435"
"2017S007777    ",1,"Ciutat Vella",2,"el Barri Gòtic",74404,"Catalunya","0018 0018","Dimecres","2017",9,"Setembre","20","12","Altres","Matí","430794.76 ","4582189.95","2.17114805822659","41.3864173496115"
"2017S008470    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",110009,"Ramon Turró","0002 0002","Dissabte","2017",10,"Octubre","14","13","Manca precaució efectuar marxa enrera","Matí","432373.81 ","4582611.71","2.18998528685193","41.3903504489215"
"2017S009258    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",132908,"Ramon Trias Fargas","0017X0017X","Dijous","2017",11,"Novembre","9","10","No respectat pas de vianants","Matí","432679.57 ","4582334.76","2.19367300211311","41.3878817045982"
"2017S008322    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,"Colom","0015 0015","Dilluns","2017",10,"Octubre","9","12","No respectar distàncies","Matí","431524.64 ","4581361.69","2.17997059073793","41.3790199579156"
